[-77.758995, 21.904816]
[-77.729843, 21.904816]
[-77.700691, 21.904816]
[-77.671539, 21.904816]
[-77.642395, 21.904816]
[-77.613243, 21.904816]
[-77.584091, 21.904816]
[-77.554939, 21.904816]
[-77.525795, 21.904816]
[-77.496643, 21.904816]
[-77.467491, 21.904816]
[-77.438339, 21.904816]
[-77.409187, 21.904816]
[-77.380043, 21.904816]
[-77.350891, 21.904816]
[-77.321739, 21.904816]
[-77.292587, 21.904816]
[-77.263435, 21.904816]
[-77.234291, 21.904816]
[-77.205139, 21.904816]
[-77.175987, 21.904816]
[-77.146835, 21.904816]
[-77.117683, 21.904816]
[-77.088539, 21.904816]
[-77.059387, 21.904816]
[-77.030235, 21.904816]
[-77.001083, 21.904816]
[-76.971931, 21.904816]
[-76.942787, 21.904816]
[-76.913635, 21.904816]
[-76.884483, 21.904816]
[-76.855331, 21.904816]
[-76.82618, 21.904816]
[-76.797035, 21.904816]
[-76.767883, 21.904816]
[-76.738731, 21.904816]
[-76.709579, 21.904816]
[-76.680428, 21.904816]
[-76.651283, 21.904816]
[-76.622131, 21.904816]
[-76.592979, 21.904816]
[-76.563828, 21.904816]
[-76.534676, 21.904816]
[-76.505531, 21.904816]
[-76.476379, 21.904816]
[-76.447227, 21.904816]
[-76.418076, 21.904816]
[-76.388924, 21.904816]
[-76.359779, 21.904816]
[-76.330627, 21.904816]
[-76.301476, 21.904816]
[-76.272324, 21.904816]
[-76.243179, 21.904816]
[-76.214027, 21.904816]
[-76.184875, 21.904816]
[-76.155724, 21.904816]
[-76.126572, 21.904816]
[-76.097427, 21.904816]
[-76.068275, 21.904816]
[-76.039124, 21.904816]
[-76.009972, 21.904816]
[-75.98082, 21.904816]
[-75.951675, 21.904816]
[-75.922523, 21.904816]
[-75.893372, 21.904816]
[-75.86422, 21.904816]
[-75.835068, 21.904816]
[-75.805923, 21.904816]
[-75.776772, 21.904816]
[-75.74762, 21.904816]
[-75.718468, 21.904816]
[-75.689316, 21.904816]
[-75.660172, 21.904816]
[-75.63102, 21.904816]
[-75.601868, 21.904816]
[-75.572716, 21.904816]
[-75.543564, 21.904816]
[-75.51442, 21.904816]
[-75.485268, 21.904816]
[-75.456116, 21.904816]
[-75.426964, 21.904816]
[-75.397812, 21.904816]
[-75.368668, 21.904816]
[-75.339516, 21.904816]
[-75.310364, 21.904816]
[-75.281212, 21.904816]
[-75.25206, 21.904816]
[-75.222916, 21.904816]
[-75.193764, 21.904816]
[-75.164612, 21.904816]
[-75.13546, 21.904816]
[-75.106308, 21.904816]
[-75.077164, 21.904816]
[-75.048012, 21.904816]
[-75.01886, 21.904816]
[-74.989708, 21.904816]
[-74.960556, 21.904816]
[-74.931412, 21.904816]
[-74.90226, 21.904816]
[-74.873108, 21.904816]
[-74.843956, 21.904816]
[-74.814804, 21.904816]
[-74.78566, 21.904816]
[-74.756508, 21.904816]
[-74.727356, 21.904816]
[-74.698204, 21.904816]
[-74.66906, 21.904816]
[-74.639908, 21.904816]
[-74.610756, 21.904816]
[-74.581604, 21.904816]
[-74.552452, 21.904816]
[-74.523308, 21.904816]
[-74.494156, 21.904816]
[-74.465004, 21.904816]
[-74.435852, 21.904816]
[-74.4067, 21.904816]
[-74.377556, 21.904816]
[-74.348404, 21.904816]
[-74.319252, 21.904816]
[-74.2901, 21.904816]
[-74.260948, 21.904816]
[-74.231804, 21.904816]
[-74.202652, 21.904816]
[-74.1735, 21.904816]
[-74.144348, 21.904816]
[-74.115196, 21.904816]
[-74.086052, 21.904816]
[-74.0569, 21.904816]
[-74.027748, 21.904816]
[-73.998596, 21.904816]
[-73.969444, 21.904816]
[-73.9403, 21.904816]
[-73.911148, 21.904816]
[-73.881996, 21.904816]
[-73.852844, 21.904816]
[-73.823692, 21.904816]
[-73.794548, 21.904816]
[-73.765396, 21.904816]
[-85.717041, 21.931854]
[-85.687889, 21.931854]
[-85.658745, 21.931854]
[-85.629593, 21.931854]
[-85.600441, 21.931854]
[-85.571289, 21.931854]
[-85.542137, 21.931854]
[-85.512993, 21.931854]
[-85.483841, 21.931854]
[-85.454689, 21.931854]
[-85.425537, 21.931854]
[-85.396385, 21.931854]
[-85.367241, 21.931854]
[-85.338089, 21.931854]
[-85.308937, 21.931854]
[-85.279785, 21.931854]
[-85.250633, 21.931854]
[-85.221489, 21.931854]
[-85.192337, 21.931854]
[-85.163185, 21.931854]
[-85.134033, 21.931854]
[-85.104881, 21.931854]
[-85.075737, 21.931854]
[-85.046585, 21.931854]
[-85.017433, 21.931854]
[-84.988281, 21.931854]
[-84.959129, 21.931854]
[-84.929985, 21.931854]
[-84.900833, 21.931854]
[-84.871681, 21.931854]
[-84.842529, 21.931854]
[-84.813377, 21.931854]
[-84.784233, 21.931854]
[-84.755081, 21.931854]
[-84.725929, 21.931854]
[-84.696777, 21.931854]
[-84.667633, 21.931854]
[-84.638481, 21.931854]
[-84.609329, 21.931854]
[-84.580177, 21.931854]
[-84.551025, 21.931854]
[-84.521881, 21.931854]
[-84.492729, 21.931854]
[-84.463577, 21.931854]
[-84.434425, 21.931854]
[-84.405273, 21.931854]
[-84.376129, 21.931854]
[-84.346977, 21.931854]
[-84.317825, 21.931854]
[-84.288673, 21.931854]
[-84.259521, 21.931854]
[-84.230377, 21.931854]
[-84.201225, 21.931854]
[-84.172073, 21.931854]
[-84.142921, 21.931854]
[-84.11377, 21.931854]
[-84.084625, 21.931854]
[-84.055473, 21.931854]
[-84.026321, 21.931854]
[-83.997169, 21.931854]
[-83.968018, 21.931854]
[-83.938873, 21.931854]
[-83.909721, 21.931854]
[-83.880569, 21.931854]
[-83.851418, 21.931854]
[-83.822266, 21.931854]
[-83.793121, 21.931854]
[-83.763969, 21.931854]
[-83.734818, 21.931854]
[-83.705666, 21.931854]
[-83.676514, 21.931854]
[-83.647369, 21.931854]
[-83.618217, 21.931854]
[-83.589066, 21.931854]
[-83.559914, 21.931854]
[-83.530762, 21.931854]
[-83.501617, 21.931854]
[-83.472466, 21.931854]
[-83.443314, 21.931854]
[-83.414162, 21.931854]
[-83.38501, 21.931854]
[-83.355865, 21.931854]
[-83.326714, 21.931854]
[-83.297562, 21.931854]
[-83.26841, 21.931854]
[-83.239258, 21.931854]
[-83.210114, 21.931854]
[-83.180962, 21.931854]
[-83.15181, 21.931854]
[-83.122658, 21.931854]
[-83.093513, 21.931854]
[-83.064362, 21.931854]
[-83.03521, 21.931854]
[-83.006058, 21.931854]
[-82.976906, 21.931854]
[-82.947762, 21.931854]
[-82.91861, 21.931854]
[-82.889458, 21.931854]
[-82.860306, 21.931854]
[-82.831154, 21.931854]
[-82.80201, 21.931854]
[-82.772858, 21.931854]
[-82.743706, 21.931854]
[-82.714554, 21.931854]
[-82.685402, 21.931854]
[-82.656258, 21.931854]
[-82.627106, 21.931854]
[-82.597954, 21.931854]
[-82.568802, 21.931854]
[-82.53965, 21.931854]
[-82.510506, 21.931854]
[-82.481354, 21.931854]
[-82.452202, 21.931854]
[-82.42305, 21.931854]
[-82.393898, 21.931854]
[-82.364754, 21.931854]
[-82.335602, 21.931854]
[-82.30645, 21.931854]
[-82.277298, 21.931854]
[-82.248146, 21.931854]
[-82.219002, 21.931854]
[-82.18985, 21.931854]
[-82.160698, 21.931854]
[-82.131546, 21.931854]
[-82.102394, 21.931854]
[-82.07325, 21.931854]
[-82.044098, 21.931854]
[-82.014946, 21.931854]
[-81.985794, 21.931854]
[-81.956642, 21.931854]
[-81.927498, 21.931854]
[-81.898346, 21.931854]
[-81.869194, 21.931854]
[-81.840042, 21.931854]
[-81.810898, 21.931854]
[-81.781746, 21.931854]
[-81.752594, 21.931854]
[-81.723442, 21.931854]
[-81.69429, 21.931854]
[-81.665146, 21.931854]
[-81.635994, 21.931854]
[-81.606842, 21.931854]
[-81.57769, 21.931854]
[-81.548538, 21.931854]
[-81.519394, 21.931854]
[-81.490242, 21.931854]
[-81.46109, 21.931854]
[-81.431938, 21.931854]
[-81.402786, 21.931854]
[-81.373642, 21.931854]
[-81.34449, 21.931854]
[-81.315338, 21.931854]
[-81.286186, 21.931854]
[-81.257034, 21.931854]
[-81.22789, 21.931854]
[-81.198738, 21.931854]
[-81.169586, 21.931854]
[-81.140434, 21.931854]
[-81.111282, 21.931854]
[-81.082138, 21.931854]
[-81.052986, 21.931854]
[-81.023834, 21.931854]
[-80.994682, 21.931854]
[-80.96553, 21.931854]
[-80.936386, 21.931854]
[-80.907234, 21.931854]
[-80.878082, 21.931854]
[-80.84893, 21.931854]
[-80.819778, 21.931854]
[-80.790634, 21.931854]
[-80.761482, 21.931854]
[-80.73233, 21.931854]
[-80.703178, 21.931854]
[-80.674026, 21.931854]
[-80.644882, 21.931854]
[-80.61573, 21.931854]
[-80.586578, 21.931854]
[-80.557426, 21.931854]
[-80.528275, 21.931854]
[-80.49913, 21.931854]
[-80.469978, 21.931854]
[-80.440826, 21.931854]
[-80.411674, 21.931854]
[-80.38253, 21.931854]
[-80.353378, 21.931854]
[-80.324226, 21.931854]
[-80.295074, 21.931854]
[-80.265923, 21.931854]
[-80.236778, 21.931854]
[-80.207626, 21.931854]
[-80.178474, 21.931854]
[-80.149323, 21.931854]
[-80.120171, 21.931854]
[-80.091026, 21.931854]
[-80.061874, 21.931854]
[-80.032722, 21.931854]
[-80.003571, 21.931854]
[-79.974419, 21.931854]
[-79.945274, 21.931854]
[-79.916122, 21.931854]
[-79.886971, 21.931854]
[-79.857819, 21.931854]
[-79.828667, 21.931854]
[-79.799522, 21.931854]
[-79.77037, 21.931854]
[-79.741219, 21.931854]
[-79.712067, 21.931854]
[-79.682915, 21.931854]
[-79.65377, 21.931854]
[-79.624619, 21.931854]
[-79.595467, 21.931854]
[-79.566315, 21.931854]
[-79.537163, 21.931854]
[-79.508018, 21.931854]
[-79.478867, 21.931854]
[-79.449715, 21.931854]
[-79.420563, 21.931854]
[-79.391411, 21.931854]
[-79.362267, 21.931854]
[-79.333115, 21.931854]
[-79.303963, 21.931854]
[-79.274811, 21.931854]
[-79.245659, 21.931854]
[-79.216515, 21.931854]
[-79.187363, 21.931854]
[-79.158211, 21.931854]
[-79.129059, 21.931854]
[-79.099907, 21.931854]
[-79.070763, 21.931854]
[-79.041611, 21.931854]
[-79.012459, 21.931854]
[-78.983307, 21.931854]
[-78.954163, 21.931854]
[-78.925011, 21.931854]
[-78.895859, 21.931854]
[-78.866707, 21.931854]
[-78.837555, 21.931854]
[-78.808411, 21.931854]
[-78.779259, 21.931854]
[-78.750107, 21.931854]
[-78.720955, 21.931854]
[-78.691803, 21.931854]
[-78.662659, 21.931854]
[-78.633507, 21.931854]
[-78.604355, 21.931854]
[-78.575203, 21.931854]
[-78.546051, 21.931854]
[-78.516907, 21.931854]
[-78.487755, 21.931854]
[-78.458603, 21.931854]
[-78.429451, 21.931854]
[-78.400299, 21.931854]
[-78.371155, 21.931854]
[-78.342003, 21.931854]
[-78.312851, 21.931854]
[-78.283699, 21.931854]
[-78.254547, 21.931854]
[-78.225403, 21.931854]
[-78.196251, 21.931854]
[-78.167099, 21.931854]
[-78.137947, 21.931854]
[-78.108795, 21.931854]
[-78.079651, 21.931854]
[-78.050499, 21.931854]
[-78.021347, 21.931854]
[-77.992195, 21.931854]
[-77.963043, 21.931854]
[-77.933899, 21.931854]
[-77.904747, 21.931854]
[-77.875595, 21.931854]
[-77.846443, 21.931854]
[-77.817291, 21.931854]
[-77.788147, 21.931854]
[-77.758995, 21.931854]
[-77.729843, 21.931854]
[-77.700691, 21.931854]
[-77.671539, 21.931854]
[-77.642395, 21.931854]
[-77.613243, 21.931854]
[-77.584091, 21.931854]
[-77.554939, 21.931854]
[-77.525795, 21.931854]
[-77.496643, 21.931854]
[-77.467491, 21.931854]
[-77.438339, 21.931854]
[-77.409187, 21.931854]
[-77.380043, 21.931854]
[-77.350891, 21.931854]
[-77.321739, 21.931854]
[-77.292587, 21.931854]
[-77.263435, 21.931854]
[-77.234291, 21.931854]
[-77.205139, 21.931854]
[-77.175987, 21.931854]
[-77.146835, 21.931854]
[-77.117683, 21.931854]
[-77.088539, 21.931854]
[-77.059387, 21.931854]
[-77.030235, 21.931854]
[-77.001083, 21.931854]
[-76.971931, 21.931854]
[-76.942787, 21.931854]
[-76.913635, 21.931854]
[-76.884483, 21.931854]
[-76.855331, 21.931854]
[-76.82618, 21.931854]
[-76.797035, 21.931854]
[-76.767883, 21.931854]
[-76.738731, 21.931854]
[-76.709579, 21.931854]
[-76.680428, 21.931854]
[-76.651283, 21.931854]
[-76.622131, 21.931854]
[-76.592979, 21.931854]
[-76.563828, 21.931854]
[-76.534676, 21.931854]
[-76.505531, 21.931854]
[-76.476379, 21.931854]
[-76.447227, 21.931854]
[-76.418076, 21.931854]
[-76.388924, 21.931854]
[-76.359779, 21.931854]
[-76.330627, 21.931854]
[-76.301476, 21.931854]
[-76.272324, 21.931854]
[-76.243179, 21.931854]
[-76.214027, 21.931854]
[-76.184875, 21.931854]
[-76.155724, 21.931854]
[-76.126572, 21.931854]
[-76.097427, 21.931854]
[-76.068275, 21.931854]
[-76.039124, 21.931854]
[-76.009972, 21.931854]
[-75.98082, 21.931854]
[-75.951675, 21.931854]
[-75.922523, 21.931854]
[-75.893372, 21.931854]
[-75.86422, 21.931854]
[-75.835068, 21.931854]
[-75.805923, 21.931854]
[-75.776772, 21.931854]
[-75.74762, 21.931854]
[-75.718468, 21.931854]
[-75.689316, 21.931854]
[-75.660172, 21.931854]
[-75.63102, 21.931854]
[-75.601868, 21.931854]
[-75.572716, 21.931854]
[-75.543564, 21.931854]
[-75.51442, 21.931854]
[-75.485268, 21.931854]
[-75.456116, 21.931854]
[-75.426964, 21.931854]
[-75.397812, 21.931854]
[-75.368668, 21.931854]
[-75.339516, 21.931854]
[-75.310364, 21.931854]
[-75.281212, 21.931854]
[-75.25206, 21.931854]
[-75.222916, 21.931854]
[-75.193764, 21.931854]
[-75.164612, 21.931854]
[-75.13546, 21.931854]
[-75.106308, 21.931854]
[-75.077164, 21.931854]
[-75.048012, 21.931854]
[-75.01886, 21.931854]
[-74.989708, 21.931854]
[-74.960556, 21.931854]
[-74.931412, 21.931854]
[-74.90226, 21.931854]
[-74.873108, 21.931854]
[-74.843956, 21.931854]
[-74.814804, 21.931854]
[-74.78566, 21.931854]
[-74.756508, 21.931854]
[-74.727356, 21.931854]
[-74.698204, 21.931854]
[-74.66906, 21.931854]
[-74.639908, 21.931854]
[-74.610756, 21.931854]
[-74.581604, 21.931854]
[-74.552452, 21.931854]
[-74.523308, 21.931854]
[-74.494156, 21.931854]
[-74.465004, 21.931854]
[-74.435852, 21.931854]
[-74.4067, 21.931854]
[-74.377556, 21.931854]
[-74.348404, 21.931854]
[-74.319252, 21.931854]
[-74.2901, 21.931854]
[-74.260948, 21.931854]
[-74.231804, 21.931854]
[-74.202652, 21.931854]
[-74.1735, 21.931854]
[-74.144348, 21.931854]
[-74.115196, 21.931854]
[-74.086052, 21.931854]
[-74.0569, 21.931854]
[-74.027748, 21.931854]
[-73.998596, 21.931854]
[-73.969444, 21.931854]
[-73.9403, 21.931854]
[-73.911148, 21.931854]
[-73.881996, 21.931854]
[-73.852844, 21.931854]
[-73.823692, 21.931854]
[-73.794548, 21.931854]
[-73.765396, 21.931854]
[-85.717041, 21.958893]
[-85.687889, 21.958893]
[-85.658745, 21.958893]
[-85.629593, 21.958893]
[-85.600441, 21.958893]
[-85.571289, 21.958893]
[-85.542137, 21.958893]
[-85.512993, 21.958893]
[-85.483841, 21.958893]
[-85.454689, 21.958893]
[-85.425537, 21.958893]
[-85.396385, 21.958893]
[-85.367241, 21.958893]
[-85.338089, 21.958893]
[-85.308937, 21.958893]
[-85.279785, 21.958893]
[-85.250633, 21.958893]
[-85.221489, 21.958893]
[-85.192337, 21.958893]
[-85.163185, 21.958893]
[-85.134033, 21.958893]
[-85.104881, 21.958893]
[-85.075737, 21.958893]
[-85.046585, 21.958893]
[-85.017433, 21.958893]
[-84.988281, 21.958893]
[-84.959129, 21.958893]
[-84.929985, 21.958893]
[-84.900833, 21.958893]
[-84.871681, 21.958893]
[-84.842529, 21.958893]
[-84.813377, 21.958893]
[-84.784233, 21.958893]
[-84.755081, 21.958893]
[-84.725929, 21.958893]
[-84.696777, 21.958893]
[-84.667633, 21.958893]
[-84.638481, 21.958893]
[-84.609329, 21.958893]
[-84.580177, 21.958893]
[-84.551025, 21.958893]
[-84.521881, 21.958893]
[-84.492729, 21.958893]
[-84.463577, 21.958893]
[-84.434425, 21.958893]
[-84.405273, 21.958893]
[-84.376129, 21.958893]
[-84.346977, 21.958893]
[-84.317825, 21.958893]
[-84.288673, 21.958893]
[-84.259521, 21.958893]
[-84.230377, 21.958893]
[-84.201225, 21.958893]
[-84.172073, 21.958893]
[-84.142921, 21.958893]
[-84.11377, 21.958893]
[-84.084625, 21.958893]
[-84.055473, 21.958893]
[-84.026321, 21.958893]
[-83.997169, 21.958893]
[-83.968018, 21.958893]
[-83.938873, 21.958893]
[-83.909721, 21.958893]
[-83.880569, 21.958893]
[-83.851418, 21.958893]
[-83.822266, 21.958893]
[-83.793121, 21.958893]
[-83.763969, 21.958893]
[-83.734818, 21.958893]
[-83.705666, 21.958893]
[-83.676514, 21.958893]
[-83.647369, 21.958893]
[-83.618217, 21.958893]
[-83.589066, 21.958893]
[-83.559914, 21.958893]
[-83.530762, 21.958893]
[-83.501617, 21.958893]
[-83.472466, 21.958893]
[-83.443314, 21.958893]
[-83.414162, 21.958893]
[-83.38501, 21.958893]
[-83.355865, 21.958893]
[-83.326714, 21.958893]
[-83.297562, 21.958893]
[-83.26841, 21.958893]
[-83.239258, 21.958893]
[-83.210114, 21.958893]
[-83.180962, 21.958893]
[-83.15181, 21.958893]
[-83.122658, 21.958893]
[-83.093513, 21.958893]
[-83.064362, 21.958893]
[-83.03521, 21.958893]
[-83.006058, 21.958893]
[-82.976906, 21.958893]
[-82.947762, 21.958893]
[-82.91861, 21.958893]
[-82.889458, 21.958893]
[-82.860306, 21.958893]
[-82.831154, 21.958893]
[-82.80201, 21.958893]
[-82.772858, 21.958893]
[-82.743706, 21.958893]
[-82.714554, 21.958893]
[-82.685402, 21.958893]
[-82.656258, 21.958893]
[-82.627106, 21.958893]
[-82.597954, 21.958893]
[-82.568802, 21.958893]
[-82.53965, 21.958893]
[-82.510506, 21.958893]
[-82.481354, 21.958893]
[-82.452202, 21.958893]
[-82.42305, 21.958893]
[-82.393898, 21.958893]
[-82.364754, 21.958893]
[-82.335602, 21.958893]
[-82.30645, 21.958893]
[-82.277298, 21.958893]
[-82.248146, 21.958893]
[-82.219002, 21.958893]
[-82.18985, 21.958893]
[-82.160698, 21.958893]
[-82.131546, 21.958893]
[-82.102394, 21.958893]
[-82.07325, 21.958893]
[-82.044098, 21.958893]
[-82.014946, 21.958893]
[-81.985794, 21.958893]
[-81.956642, 21.958893]
[-81.927498, 21.958893]
[-81.898346, 21.958893]
[-81.869194, 21.958893]
[-81.840042, 21.958893]
[-81.810898, 21.958893]
[-81.781746, 21.958893]
[-81.752594, 21.958893]
[-81.723442, 21.958893]
[-81.69429, 21.958893]
[-81.665146, 21.958893]
[-81.635994, 21.958893]
[-81.606842, 21.958893]
[-81.57769, 21.958893]
[-81.548538, 21.958893]
[-81.519394, 21.958893]
[-81.490242, 21.958893]
[-81.46109, 21.958893]
[-81.431938, 21.958893]
[-81.402786, 21.958893]
[-81.373642, 21.958893]
[-81.34449, 21.958893]
[-81.315338, 21.958893]
[-81.286186, 21.958893]
[-81.257034, 21.958893]
[-81.22789, 21.958893]
[-81.198738, 21.958893]
[-81.169586, 21.958893]
[-81.140434, 21.958893]
[-81.111282, 21.958893]
[-81.082138, 21.958893]
[-81.052986, 21.958893]
[-81.023834, 21.958893]
[-80.994682, 21.958893]
[-80.96553, 21.958893]
[-80.936386, 21.958893]
[-80.907234, 21.958893]
[-80.878082, 21.958893]
[-80.84893, 21.958893]
[-80.819778, 21.958893]
[-80.790634, 21.958893]
[-80.761482, 21.958893]
[-80.73233, 21.958893]
[-80.703178, 21.958893]
[-80.674026, 21.958893]
[-80.644882, 21.958893]
[-80.61573, 21.958893]
[-80.586578, 21.958893]
[-80.557426, 21.958893]
[-80.528275, 21.958893]
[-80.49913, 21.958893]
[-80.469978, 21.958893]
[-80.440826, 21.958893]
[-80.411674, 21.958893]
[-80.38253, 21.958893]
[-80.353378, 21.958893]
[-80.324226, 21.958893]
[-80.295074, 21.958893]
[-80.265923, 21.958893]
[-80.236778, 21.958893]
[-80.207626, 21.958893]
[-80.178474, 21.958893]
[-80.149323, 21.958893]
[-80.120171, 21.958893]
[-80.091026, 21.958893]
[-80.061874, 21.958893]
[-80.032722, 21.958893]
[-80.003571, 21.958893]
[-79.974419, 21.958893]
[-79.945274, 21.958893]
[-79.916122, 21.958893]
[-79.886971, 21.958893]
[-79.857819, 21.958893]
[-79.828667, 21.958893]
[-79.799522, 21.958893]
[-79.77037, 21.958893]
[-79.741219, 21.958893]
[-79.712067, 21.958893]
[-79.682915, 21.958893]
[-79.65377, 21.958893]
[-79.624619, 21.958893]
[-79.595467, 21.958893]
[-79.566315, 21.958893]
[-79.537163, 21.958893]
[-79.508018, 21.958893]
[-79.478867, 21.958893]
[-79.449715, 21.958893]
[-79.420563, 21.958893]
[-79.391411, 21.958893]
[-79.362267, 21.958893]
[-79.333115, 21.958893]
[-79.303963, 21.958893]
[-79.274811, 21.958893]
[-79.245659, 21.958893]
[-79.216515, 21.958893]
[-79.187363, 21.958893]
[-79.158211, 21.958893]
[-79.129059, 21.958893]
[-79.099907, 21.958893]
[-79.070763, 21.958893]
[-79.041611, 21.958893]
[-79.012459, 21.958893]
[-78.983307, 21.958893]
[-78.954163, 21.958893]
[-78.925011, 21.958893]
[-78.895859, 21.958893]
[-78.866707, 21.958893]
[-78.837555, 21.958893]
[-78.808411, 21.958893]
[-78.779259, 21.958893]
[-78.750107, 21.958893]
[-78.720955, 21.958893]
[-78.691803, 21.958893]
[-78.662659, 21.958893]
[-78.633507, 21.958893]
[-78.604355, 21.958893]
[-78.575203, 21.958893]
[-78.546051, 21.958893]
[-78.516907, 21.958893]
[-78.487755, 21.958893]
[-78.458603, 21.958893]
[-78.429451, 21.958893]
[-78.400299, 21.958893]
[-78.371155, 21.958893]
[-78.342003, 21.958893]
[-78.312851, 21.958893]
[-78.283699, 21.958893]
[-78.254547, 21.958893]
[-78.225403, 21.958893]
[-78.196251, 21.958893]
[-78.167099, 21.958893]
[-78.137947, 21.958893]
[-78.108795, 21.958893]
[-78.079651, 21.958893]
[-78.050499, 21.958893]
[-78.021347, 21.958893]
[-77.992195, 21.958893]
[-77.963043, 21.958893]
[-77.933899, 21.958893]
[-77.904747, 21.958893]
[-77.875595, 21.958893]
[-77.846443, 21.958893]
[-77.817291, 21.958893]
[-77.788147, 21.958893]
[-77.758995, 21.958893]
[-77.729843, 21.958893]
[-77.700691, 21.958893]
[-77.671539, 21.958893]
[-77.642395, 21.958893]
[-77.613243, 21.958893]
[-77.584091, 21.958893]
[-77.554939, 21.958893]
[-77.525795, 21.958893]
[-77.496643, 21.958893]
[-77.467491, 21.958893]
[-77.438339, 21.958893]
[-77.409187, 21.958893]
[-77.380043, 21.958893]
[-77.350891, 21.958893]
[-77.321739, 21.958893]
[-77.292587, 21.958893]
[-77.263435, 21.958893]
[-77.234291, 21.958893]
[-77.205139, 21.958893]
[-77.175987, 21.958893]
[-77.146835, 21.958893]
[-77.117683, 21.958893]
[-77.088539, 21.958893]
[-77.059387, 21.958893]
[-77.030235, 21.958893]
[-77.001083, 21.958893]
[-76.971931, 21.958893]
[-76.942787, 21.958893]
[-76.913635, 21.958893]
[-76.884483, 21.958893]
[-76.855331, 21.958893]
[-76.82618, 21.958893]
[-76.797035, 21.958893]
[-76.767883, 21.958893]
[-76.738731, 21.958893]
[-76.709579, 21.958893]
[-76.680428, 21.958893]
[-76.651283, 21.958893]
[-76.622131, 21.958893]
[-76.592979, 21.958893]
[-76.563828, 21.958893]
[-76.534676, 21.958893]
[-76.505531, 21.958893]
[-76.476379, 21.958893]
[-76.447227, 21.958893]
[-76.418076, 21.958893]
[-76.388924, 21.958893]
[-76.359779, 21.958893]
[-76.330627, 21.958893]
[-76.301476, 21.958893]
[-76.272324, 21.958893]
[-76.243179, 21.958893]
[-76.214027, 21.958893]
[-76.184875, 21.958893]
[-76.155724, 21.958893]
[-76.126572, 21.958893]
[-76.097427, 21.958893]
[-76.068275, 21.958893]
[-76.039124, 21.958893]
[-76.009972, 21.958893]
[-75.98082, 21.958893]
[-75.951675, 21.958893]
[-75.922523, 21.958893]
[-75.893372, 21.958893]
[-75.86422, 21.958893]
[-75.835068, 21.958893]
[-75.805923, 21.958893]
[-75.776772, 21.958893]
[-75.74762, 21.958893]
[-75.718468, 21.958893]
[-75.689316, 21.958893]
[-75.660172, 21.958893]
[-75.63102, 21.958893]
[-75.601868, 21.958893]
[-75.572716, 21.958893]
[-75.543564, 21.958893]
[-75.51442, 21.958893]
[-75.485268, 21.958893]
[-75.456116, 21.958893]
[-75.426964, 21.958893]
[-75.397812, 21.958893]
[-75.368668, 21.958893]
[-75.339516, 21.958893]
[-75.310364, 21.958893]
[-75.281212, 21.958893]
[-75.25206, 21.958893]
[-75.222916, 21.958893]
[-75.193764, 21.958893]
[-75.164612, 21.958893]
[-75.13546, 21.958893]
[-75.106308, 21.958893]
[-75.077164, 21.958893]
[-75.048012, 21.958893]
[-75.01886, 21.958893]
[-74.989708, 21.958893]
[-74.960556, 21.958893]
[-74.931412, 21.958893]
[-74.90226, 21.958893]
[-74.873108, 21.958893]
[-74.843956, 21.958893]
[-74.814804, 21.958893]
[-74.78566, 21.958893]
[-74.756508, 21.958893]
[-74.727356, 21.958893]
[-74.698204, 21.958893]
[-74.66906, 21.958893]
[-74.639908, 21.958893]
[-74.610756, 21.958893]
[-74.581604, 21.958893]
[-74.552452, 21.958893]
[-74.523308, 21.958893]
[-74.494156, 21.958893]
[-74.465004, 21.958893]
[-74.435852, 21.958893]
[-74.4067, 21.958893]
[-74.377556, 21.958893]
[-74.348404, 21.958893]
[-74.319252, 21.958893]
[-74.2901, 21.958893]
[-74.260948, 21.958893]
[-74.231804, 21.958893]
[-74.202652, 21.958893]
[-74.1735, 21.958893]
[-74.144348, 21.958893]
[-74.115196, 21.958893]
[-74.086052, 21.958893]
[-74.0569, 21.958893]
[-74.027748, 21.958893]
[-73.998596, 21.958893]
[-73.969444, 21.958893]
[-73.9403, 21.958893]
[-73.911148, 21.958893]
[-73.881996, 21.958893]
[-73.852844, 21.958893]
[-73.823692, 21.958893]
[-73.794548, 21.958893]
[-73.765396, 21.958893]
[-85.717041, 21.985924]
[-85.687889, 21.985924]
[-85.658745, 21.985924]
[-85.629593, 21.985924]
[-85.600441, 21.985924]
[-85.571289, 21.985924]
[-85.542137, 21.985924]
[-85.512993, 21.985924]
[-85.483841, 21.985924]
[-85.454689, 21.985924]
[-85.425537, 21.985924]
[-85.396385, 21.985924]
[-85.367241, 21.985924]
[-85.338089, 21.985924]
[-85.308937, 21.985924]
[-85.279785, 21.985924]
[-85.250633, 21.985924]
[-85.221489, 21.985924]
[-85.192337, 21.985924]
[-85.163185, 21.985924]
[-85.134033, 21.985924]
[-85.104881, 21.985924]
[-85.075737, 21.985924]
[-85.046585, 21.985924]
[-85.017433, 21.985924]
[-84.988281, 21.985924]
[-84.959129, 21.985924]
[-84.929985, 21.985924]
[-84.900833, 21.985924]
[-84.871681, 21.985924]
[-84.842529, 21.985924]
[-84.813377, 21.985924]
[-84.784233, 21.985924]
[-84.755081, 21.985924]
[-84.725929, 21.985924]
[-84.696777, 21.985924]
[-84.667633, 21.985924]
[-84.638481, 21.985924]
[-84.609329, 21.985924]
[-84.580177, 21.985924]
